"","ILOPROST","SIROLIMUS","METFORMIN","FLUTICASONE","IBUDILAST","RESVERATROL","LEFLUNOMIDE","PIRFENIDONE","HESPERIDIN","FENOFIBRATE","QUERCETIN","VERAPAMIL","MODAFINIL","IVERMECTIN","HYDROCORTISONE","PRAZOSIN","TRAMADOL","LIDOCAINE","PENTOXIFYLLINE","AMANTADINE","FLUVOXAMINE","TELMISARTAN","LOSARTAN","PROPOFOL","DEXAMETHASONE","AMLODIPINE","PREDNISOLONE","PIOGLITAZONE","BUDESONIDE","PREDNISONE","NALTREXONE","CHLOROQUINE","THALIDOMIDE","CELECOXIB","AMIODARONE","SIMVASTATIN","NICLOSAMIDE","TOREMIFENE","QUETIAPINE","TACROLIMUS","SILDENAFIL","ROSUVASTATIN","DIPYRIDAMOLE","CHLORPROMAZINE","IBUPROFEN","ETOPOSIDE","FLUOXETINE","MARAVIROC","ITRACONAZOLE","ARTESUNATE","FOSTAMATINIB","ATORVASTATIN","RIBAVIRIN","CLOPIDOGREL","METHYLPREDNISOLONE","AZITHROMYCIN","CYPROHEPTADINE","NICOTINAMIDE","EBSELEN","PITAVASTATIN","ARGATROBAN","MIDAZOLAM","FAMOTIDINE","VORICONAZOLE","DISULFIRAM","DIPHENHYDRAMINE","CLARITHROMYCIN","RITONAVIR","CLOFAZIMINE","METHOTREXATE","MONTELUKAST","ISOQUERCETIN","LORATADINE","IMATINIB","NITAZOXANIDE","SITAGLIPTIN","TOFACITINIB","DECITABINE","RIVAROXABAN","RUXOLITINIB","MASITINIB","LOPINAVIR","DOXYCYCLINE","ASPIRIN","GANCICLOVIR","MEFLOQUINE","AMOXICILLIN","COLCHICINE","HYDROXYCHLOROQUINE","ARTEMISININ","TRIMETAZIDINE","MELATONIN","AMBRISENTAN","PARACETAMOL","CANDESARTAN","MELPHALAN","ENZALUTAMIDE","IBRUTINIB","NINTEDANIB","BARICITINIB","REMDESIVIR","CASIRIVIMAB.AND.IMDEVIMAB","BAMLANIVIMAB"
"ISOQUERCETIN",0,0,0.00190847051844389,0.00691617504112618,0.00102509923034649,0,0,0,0.000774212473775742,0,0.00509316593837288,0,0,0,0,0.00207441134128592,0,0.000701883593426562,0.00108567925380908,0.00656386769451963,0,0.00552873690792126,0.00809909910821833,0,0,0,0.00316094872663026,0,0.000113654596788885,0.000941035202325513,0,0.000554815059002244,0.994667608001256,0,1.82159169302218e-05,0,0,0,0,0,0,0.000812289607978736,0,9.2960719693916e-05,0,0.00518504202983386,0.9900563954996,0.00161149915672106,0.000957461467001778,7.72073209029643e-05,0,0.00255212065318725,0,0,0,0,0.00319621193987658,0,0,0,0,0.003234989952567,0.000242503136121432,0.0037064064311322,0.000961384294831473,0.000781315699959201,0,0,0.992567482091247,0,0.00209776695333525,0.500690740827149,0,0.996540033536809,0,0,0.00162529288868169,0,0,0,0,0,0.00201291043047126,0,0.978131469028025,0,0,0,0.00278739746117817,0.00337507271676428,0.00079227506083389,0,0.996377631018856,0,0.00659405441480513,0,0.000867824416268654,0,0.981492368455031,0.00318399410156934,0.980244885538564,0.235997627318113,0.296316799559871
"LORATADINE",0.00288914102091758,0,0.985546155033781,0,0.990291043532527,0,0,0.0023902936112987,0,0.011545788047259,0.00149471348661553,0,0,0,0,0.987494770080094,0.992110151355719,0.996929717739853,0.0103962882839991,0,0.00214475800151502,0.0012331541750333,0,0.993780130494278,0,0,0.00319633953308884,0,0,0.00330887285603109,0,0,0.00571646081903099,0,0.996669155403671,0,0.00717381669695216,0.00250798737554266,0.992154980572967,0.00905111846710328,0.00656402853766519,0,0,0.988281189420015,0.988467272572383,0,0,0.00187134377082778,0.987173203408181,0,0,0,0,0,0,0,0.991140894620522,0,0.9942675531022,0.996084395042335,0.00387459693646606,0,0.989270915821097,0.00468154055268146,0.993617892687897,0.991421250546983,0,0.995403571718627,0.98683436553334,0,0,0,0.500690740827149,0.00563742365537716,0.000263811927322238,0,0.00331278368152573,0,0.989264057861983,0,0,0.00795160524766195,0.00464734545979246,0.992023690748598,0,0.00251217345005384,0.00478844276029419,0.00180978574576021,0.990491095760233,0,0.00126459669503172,0.00319262375481413,0.99186784550355,0,0.00469688328594615,0.00364972368644405,0,0,0,0.985499656525449,0,-0.0337950835637961,-0.280756390053529
"IMATINIB",0.00475693314341884,0.000439121465472729,0.983598115641932,0.000548418788058017,0,0,0.000802771041849821,0.00127578073084061,0,0.991644246800532,0.00162862609816276,0.990607133382843,0.997207390491631,0,0.996586948243122,0.993069333746629,0,0.00435054520157157,0.00120687501555134,0,0.00637042776922683,0.00633924697576984,0.994165320039766,0.00354580593957438,0,0,0.990293954717026,0.00329663938470717,0.00280840025714041,0.989716093342285,0.000599019450163706,0,0,0.000278009484660142,0,0,0,0,0.992471231814405,0,0.00704742319373629,0.000535781193062806,0,0,0.00130204303256961,0,0,0,0,0.994795387691383,0,0.00276380255217395,0,0.00242978958451803,0,0,0,0,0,0,0,9.71537789795361e-05,0.979787231928681,0,0.00265929192249389,0.98319597477874,0,0.00615467816862817,0.991402557081195,0,0.00807238200200977,0.996540033536809,0.00563742365537716,0.500690740827149,0.996542502992495,0.99355432228318,0,0.991896311564259,0,0,0,0,0,0.000687048732185452,0.00611587995233151,0.010117269972276,0.00181176217905152,0.00272287654646928,0,0.000587565972103794,0,0.993571206250177,0,0,0.986014498062056,0.00211030380887001,0,0.0021079350343794,0.992466752544673,0,0,0.0320874069927629,-0.0061790101668775
"NITAZOXANIDE",0.989922310276857,0.0094764336311748,0.991417014770007,0,0.00323004274055002,0,0,0.00229569749554427,0,0,0,0.998862266457518,0,0.983523279501454,0,0.991684418305758,0,0.00207788479392224,0.992232977706835,0,0.000817180657166807,0,0,0.000688377466030498,0,0.00296420470679241,0.00187153704390803,0,0,0.000662351211372476,0.00442948184072045,0.00127995257161532,0,0,0.987993158661692,0,0,0.992324956800632,0.995641903998706,0.00253495306225682,0,0.00688658421463173,0.00747322314328152,0,0.00133540340962142,0,0.997541485437326,0.000733989091618344,0,0.980335530319725,0,0,0,0,0.00290486600458633,0,0.99559094018997,0,0,0,0,0,0,0.0044996942242595,0.00319678856667205,0.992807833921795,0,0,0.992589011295777,0,0.00103871829136279,0,0.000263811927322238,0.996542502992495,0.500690740827149,0,0.00715209157504782,0.991134057500287,0.989427160622664,0,0,0.00144878362414275,0.000181668244929591,0,0.991568868086908,0.00809635464504376,0.00421526073397121,0,0.990719892623442,0.000977868001289029,0.00313499119127042,0.986733748923486,0,0.0103866109797197,0.00359548060391239,0.00182774332532209,0,0,0,0.982657954651485,0.98855951349343,0.141896662365104,0.176171145036861
"SITAGLIPTIN",0.0027543148651753,2.80726465269028e-05,0.987662394067745,0,0,0.0054868044494167,0,0.0057596036738454,0.992950024072736,0.00278604359204011,0,0.983695821086173,0.0114669415613878,0,0,0.98702372090273,5.81908053096758e-05,0.985112323793732,0.00464625137686434,0,0.00263164125863521,0.00174528125885008,0.985183297672533,0.995324942462448,0.00668374703288869,0.00162574038790825,0.00168743254881795,0.991526692723973,0.996633234406873,0,0,0.991594471389239,0.991084502720117,0.996342136224406,0.994457325641066,0.00119553220153681,0.00211477591982967,0.992965171066256,0.00111479499598445,0,0.989356976791068,0,0,0,0.993923897439446,0,1,0.00264942940235828,0,0,0,0.00196030522527098,0.00573587280973546,0.987565643176852,0.984884040584492,0.997291147827839,0.0103492489471085,0,0.00582071369628603,0,0.994509133425376,0,0.993865839288997,0.997554376959513,0.989333169170972,0.985772539568966,0.000717554977774297,0.00110688825760953,0,0.00226289339278629,0.985587595254571,0,0,0.99355432228318,0,0.500690740827149,0.988756790971299,0.00137655876443565,0.00649036339274562,0,0,0.00452643232084053,0.998632464821548,0.995174149079822,0,0.00186748617919741,0,0,0.00929166268401181,0,0.00350844396827659,0.00588395863762449,0.00102463574551171,0.002513946521191,0.000290581690961909,0.0081000729013015,0.996030664488218,0.978253329398472,0.00196976605516966,0.989515531139264,0.983866215626942,0.0223422718509031,-0.190728617597759
"TOFACITINIB",0.00614844851449311,0,0.00330370814674115,0.0064419092983204,0.0070854212579025,0,0.991396397681621,0.990660320091649,0.991475562353256,0.000571648303997997,0,0.993723506052028,0.995353706073845,0,0.995939086220992,0.000824057177175619,0.00159603835673547,0.000986579530767165,0.0112506049306799,0.994802439665201,0.00282916779005583,0.00504147410870995,0.00820275795953671,0.00148534612750665,0.99588709394403,0.987195791812297,0,0.00381581208367492,0.992582153536138,0,0.992195565722497,0,0.00692363290774871,0.989143060145487,0,0.996635480862168,0,0.989061155093189,0.0048278981244368,0,0.991961485747174,0,0.996233975185365,0.986489988548503,0.988256478607997,0.00272505376113281,0,0.00699008292611412,0,0,0.00587045172561221,0,0.0133189243061315,0.0134690239238057,0,0.992075505307079,0.991080198500835,0,0.990822898553976,0.00315330568030903,0.00805358267621593,0,0.00236830126837104,0.000147466664654345,0.00914575477566111,0.00744954001956959,0.995890442562063,0,0.995411228228142,0,0,0.00162529288868169,0.00331278368152573,0,0.00715209157504782,0.988756790971299,0.500690740827149,0.0044247624247932,0.989597679886668,0.000215401509364557,0.00210954230431994,0.00427465117221868,0.00706492702421836,0.00498197026842207,0,0.0119780598411653,0.990574587765838,0.00595904050801468,0.988588525317891,0.980263692150926,0,0.0045573385034038,0.986763424975579,0.00355178688016817,0.00162363294755405,0.0134082665461603,0,0.00273264852307213,0.99343464594043,0.996561029348778,0.000280610608585351,0.00524506931066249,-0.220052963240518
"DECITABINE",0.99622023300095,0,0.985066718119924,0.994987841491297,0,0.000284414118785218,0,0,0.986212176037261,0,0,0.00158897605929338,0,0.00639285159674131,0,0,0.000132113882721556,0.000616033291955969,0.99324784421803,0.992286918210864,0.000145955565089081,0,0.993056295667396,0.989120136862295,0.993616748576318,0,0.980472147735365,0.00126977035786237,0,0.997309110447259,0,0.994195508942731,0.00105757712739971,0,0,0.991847442861819,0.00327847718353819,0,0.983498268635363,0,0,0,0,0,0.000554833035717215,0.988924748848696,0.00822867777500997,0.995531599377681,0,0.000944725650679282,0,0,0,0.0028496476069633,0,0.989961594370687,0.00407881825573917,0,0.00287848507958837,0,0.00341171748933908,0,0,0.995309549424791,0.985061037604457,0.00016689645422635,0,0,0,0,0,0,0,0.991896311564259,0.991134057500287,0.00137655876443565,0.0044247624247932,0.500690740827149,0,0.00283639540937656,0.988560038090151,0.995934858913241,0,0.00266576607740111,0.992288076806039,0.988491044867616,0.00156210033641037,0.988602057043397,0.00332340606894566,0,0.991917213648433,0.992809593492036,0.00753052534795743,0.00627428963349128,0.000641482370980838,2.18496906248847e-05,0.989098451939781,0.00043450465410594,0,0.984011212448182,0.985216453677815,-0.0105338506521364,0.00145700886590638
"RIVAROXABAN",0.982225508579591,0,0.987029600883389,0,0.000289973785847573,0.0154570879147607,0.989350945811275,0,0.00011699573611903,0.00237770470603031,0,0.983912853238827,0.994155522450525,0.985571758092751,0.986133040885346,0.0059839524633671,0.987031681880817,0.984221456155051,0.00693113898324594,0.985033705962255,0.989682683344887,0.00379636854767757,0.00382961921385902,0,0.98974459877815,0.992058454730241,0.00558754159761263,0.990631880768427,0.989900486641978,0,0,0.984105292235309,0.00279930800935911,0.00688704415675174,0.991269521924903,0,0.990314722314921,0.993547917175444,0,0.997601343959354,0.992672745104748,0,0.988530750311581,0.00325551737301964,0.992829992299126,0.00292638163278507,0,0.00168897442107694,0.00156597147748969,0.990672480315625,0,0,0.987669126667191,0.000470499936179963,0.987884995486699,0.986652816068563,0.00773591007883975,0.996698105056967,0.99199779530088,0.992816191092481,0.00376218574713099,0.00274349263392619,0,0,0.992314501211469,0.989370029785714,0.994876555497053,0.991365814495718,0.996946610742345,0.991580847906001,0,0,0.989264057861983,0,0.989427160622664,0.00649036339274562,0.989597679886668,0,0.500690740827149,0.00239804222754767,0.992560431148382,0.983769685736006,0.994109310344301,0.996076379613744,0,0.990320131574811,0.993557197844821,0.982680409567584,0,0.00620733047221163,0,0.99831266701531,0.993952499037338,0.0109598714986223,0.987989543621716,0.0020264109653777,0.00414235381111394,0.991524618441823,0.000849675660615604,0.00711160859068196,0,0.0225735979965329,-0.0868958416589836
"RUXOLITINIB",0,0.0100436663496511,0,0,0,0,0,0.00892569363357512,0.989643440689294,0,0,0,0.985647442511358,0.976830294691464,0.00708204780683691,0.00256376081884315,0.00607245419627745,0.00505947515647955,0,0,0,0,0.00216003108638049,0,0,0.995149896282305,0.00401634149649691,0,0,0.993823938235502,0.00416897247162129,0,0,0,0.00146772163343071,0,0.000563763669126396,0.000448218296846952,0.0037182967116669,0,0.00394500365666927,0.994637188519104,0,0.00020835323998321,0.994068381650216,0,0.00535484249696756,0,0.995474940989485,0.000710555886802075,0.992061206718742,0,0.989044555688577,0,0.00642950332057493,0,0,0.995133570758993,0,0.0104034061140709,0,0,0,0,0,0,0,0,0.998118209448883,0.00403273359370962,0.985643374286939,0,0,0,0,0,0.000215401509364557,0.00283639540937656,0.00239804222754767,0.500690740827149,0.980831429896728,0.0061162242952384,0.00381149082886609,0,0.99362139145386,0,0.986415679021428,0.996580139280732,0.994633293590921,0.00191237153444043,0.0043535106479398,0.0132682781903951,0,0.0127394606355232,0.00357741007005115,0.00337993851907008,0.988869218201003,0,0.990183214641929,0.000715308291150856,0.990629447765946,-0.0401217829870293,0.200220757323879
"MASITINIB",0.995098244297502,0.00558468239615966,0.989645852124046,0,0.00422293012965649,0.992075954160676,0,0,0.00295442998515245,0.989145037102519,0,0,0,0.000311186318838755,0.992735583664499,0.991938726471062,0.00402067891237637,0.014188759254005,0.00244654186780773,0.00337010094172725,0.989723052092574,0,0,0.985603794163664,0,0,0.00231963801672657,0.00423121961323784,0.00271044202755981,0,0,0,0.994904290988406,0.991129866805621,0.990314967110385,0,0,0.989996228465626,0,0.991634542068944,0.989400260828359,0.00692359439070608,0,0.989385566125913,0.989576712943025,0,0.999755947001135,0.00346743781939963,0,0.0104103445457372,0.00122191851623134,0,0.00409263798298694,0.0058654243776585,0.988279955243555,0,0.00226051386309463,0.995032320716735,0.990311049011651,0,0.98666920237846,0.00294762643606133,0,0,0.99261246249267,0,0.00282228977339377,0.99223442071201,0,0,0.00177860010447817,0,0,0,0,0,0.00210954230431994,0.988560038090151,0.992560431148382,0.980831429896728,0.500690740827149,0.00437989011803164,0.989251299290316,0.995809843931247,0.989460670564438,0.00423958469180512,0.989414221789593,0,0.000794714900511144,0.00585877134705086,0.991318036319678,0.997500055247354,0,0.00783746169030945,0,0,0.00360105776945792,0.001192124869118,0,0.99331937024146,0,0.129576872306662,-0.18242889036348
"LOPINAVIR",0,0.995489610932508,0,0.00718490131855488,0.00318582327889851,0.97971125447147,0.00799186509016485,0.00668236736084543,0.990639807087165,0,0,0,0.990845420285552,0.984422143903636,0.00332410268490056,0.998424057675709,0.00275199631857108,0.987094762645008,0.00131620227793737,0,0,0.00719886905202584,0.00780893489814184,0.000881515263103334,0.00286293935353422,0,0,0.9933102378326,0.000505903989708382,0.99250311601063,0,0,0.994704215828488,0.989698032252733,0.00384091134495684,0,0,0.00562509404079331,0,0.992991575724223,0.990297766088762,0,0,0.00268691353096924,0.00537135237850617,0.00381803570880223,0.00740992062077087,0.995881920915335,0,0.00477432417696068,0,0.00295677287153735,0.995466478422823,0.982287240056458,0.00491947872844071,0.00398666661234954,0.00463285355537797,0.989168348715336,0.000110666761032582,0,0.00800661052356462,0.991241779768916,0.000142735335527753,0.998429266071836,0.987122142844148,0,0.000170701254799784,0.00484242648981183,0.000464412706462798,0.000507589107745489,0.000955451980293404,0,0.00795160524766195,0,0.00144878362414275,0.00452643232084053,0.00427465117221868,0.995934858913241,0.983769685736006,0.0061162242952384,0.00437989011803164,0.500690740827149,0.986292676558607,0.00313237537383994,0.00728238631974385,0.00389079605634489,0.00459863974983442,0,0.00424911263142858,0.003955944594304,0.988195131327624,0.998637711722496,0.00384234680297841,0.986630846358753,0.988661525205534,0.98523344257762,0.00311032220521919,0.00320236768868437,0,0.986658714203292,0.985720510266585,-0.0963219729975473,0.18346895099374
"DOXYCYCLINE",0.00137769201453447,0.994134613486659,0.991687184478222,0,0.00480632157230998,0.00217215408734408,0.00299378281465038,0.00523232674072105,0.000747071378044339,0.00104805966875264,0.00553783449786965,0.000382502619467683,0,0.00168105543295694,0.994636723259889,0.989959014151339,0.00481659047589131,0.0035923460568914,0.00552545665260642,0.995169303811943,0.994142728877791,0,0.00140006737201316,0.00305836704209646,0,0.995108825728217,0,0,0.989527846149525,0,0.00647344452313241,0.989937659312124,0.995650325872269,0.989059990123971,0.00167474698790928,0,0,0.991450555976003,0.00131235755675317,0,0.000429702917647546,0,0.00289619110184679,0.0009233505745761,0,0,0.993415940389765,0.990161644484667,0,0.993011340966909,0,0.00161988479702176,0.98600036728635,0,0.984948263082897,0.00252103095825478,0.00213920970450763,0,0.00882695744224215,0,0.00377354545953197,0.00212619353735965,0,0,0.990107749474395,0.993889369953507,0.00353408188570049,0.991230949014244,0.00263424909900419,0,0.00580183815248827,0.00201291043047126,0.00464734545979246,0,0.000181668244929591,0.998632464821548,0.00706492702421836,0,0.994109310344301,0.00381149082886609,0.989251299290316,0.986292676558607,0.500690740827149,0,0.994486991740644,0.979578955915309,0.00310340676682866,0.00174150093416893,0.00311338799004669,0.993581526400692,0.00347282662551775,0.998272036426914,0.00483586263314233,0.00967162686640255,0.00138238912409024,0.986757064110444,0,0,0.00990240047331267,0.0065105627939084,0.993955242540108,0.0486025713317597,0.0309953803182922
"ASPIRIN",0,0,0.00515455455652041,0,0.00174023432381302,0,0.00207527366352332,0,0,0.991013513827458,0,0.00444052576657895,0.00307732562555307,0,0.992545901435111,0.00157539188744188,0.9941749772609,0.992373640306468,0.00250205089683481,0.993452655369747,0.995765867928453,0,0.0105680493460511,0.992849856736138,0,0,0,0,0,0.00484426864727799,0.000207208436621249,0.994235592949196,0.991213442130977,0.992989406004771,0.989026765982204,0.994920803379982,0,0.988245046027591,0,0,0.986284463802162,0.00445138607965642,0.00134778547365892,0,0.984520522482442,0,0,0.995637840387522,0,0,0,0,0.00300372689959379,0,0.986599003928322,0.00263750893845772,0,0.991129817803844,0,0,0,0.000204546432354765,0.00783379103120299,0.990399055702322,0.990643015898789,0.993837219696059,0,0.00573729577611734,0.992291308931391,0,0,0,0.992023690748598,0.000687048732185452,0,0.995174149079822,0.00498197026842207,0.00266576607740111,0.996076379613744,0,0.995809843931247,0.00313237537383994,0,0.500690740827149,0.000333406664462366,0,0.982266155396171,0,0.00166159239895777,0.00135784617181221,0.995377103833388,0,0,0.986344907780086,0,0.00620901966141647,0.00298729443902919,0.00145464302167483,0,0,0.987554832106982,0.132364077200654,-0.212237050148831
"GANCICLOVIR",0.000474451738408894,0,0.983889305748955,0,0.000351018648959546,0,0.00153062213231509,0,0.00717337366225451,0.00109485842281499,0.00140281483478987,0.98767103165423,0.98978566115095,0,0.992081252115592,0.986308255246843,0.991015222052199,0.987218939483544,0.00053348597841702,0.00419764530855813,0.990342970820131,0,0,0.99281119397252,0.994694343221583,0.00476666355222152,0.985337050381584,0.989110905073102,0.00587573622909586,0,0.00271183465839325,0.994748012039816,0.992849367783876,0.982176056324632,0.991771171972802,0.00257572239220725,0.992639823737997,0.969747610380671,0.986424128148033,0.994798972813276,0.00170881915938396,0.002967714857752,0.991993656270329,0,0,0,0.00461812211213095,0.998463239726097,0.993235157902256,0.986810805252102,0,0,0,0.987382744225281,0.981973081039277,0,0.00129901496890168,0,0.990904938440718,0,0.00420067164116783,0,0.00145481253873803,0.000268903019581918,0.97959043300902,0,0.990745544952319,0.986884659669779,0.988631278994588,0,0,0.978131469028025,0,0.00611587995233151,0.991568868086908,0,0,0.992288076806039,0,0.99362139145386,0.989460670564438,0.00728238631974385,0.994486991740644,0.000333406664462366,0.500690740827149,0.985136856185591,0.995525141828122,0.000590108381757194,0.00367948667676109,0.00770494526237259,0.00427793477726326,0,0.0032561934579007,0,0,0.00453107319692687,0,0,0,0.0189931493791287,0.990184737029348,-0.110277839878684,-0.149277277742509
"MEFLOQUINE",0,0,0.991525082209862,0.989448975363222,0.00681781852478539,0.00875721106117971,0.00220687048403049,0.00242621795806635,0.00503544119119296,0.997978848762794,0.988096586870836,0.989449202425982,0.992653042577273,0.00756648901697128,0.00239599174650773,0,0.00116157400485771,0.00789299154269088,0.989095559595878,0.00274896093240914,0,0,0.00400346193520488,0.991005717071157,0.000565480576682819,0.995473022143707,0.989700776982246,0.986604274649131,0.00433296860132172,0.993756132475717,0.988542214871109,0.982313581710902,0.992957493954314,0.988064401744455,0.984017258212907,0.991225246989859,0.000402513178887221,0.987111383540208,0.00557637765921923,0.988795070458893,0.00940854299062495,0.00395052146031344,0.996030198768022,0.00189431048808934,0,0.00241077774604931,0.988462818750203,0.993934558360579,0,0.00868860472800043,0,0.995539393520091,0,0.00178906891128391,0.986973180871291,0.0107102954802066,0,0.00319846011951194,0.983889623961408,0.991169474107155,0,0.00222360808479286,0.99244602299657,0.00332342795156976,0.00375924175044443,0.990717384062152,0.991902826512564,0,0.995691686110448,0.00533310404383303,0.98951715407671,0,0.00251217345005384,0.010117269972276,0.00809635464504376,0.00186748617919741,0.0119780598411653,0.988491044867616,0.990320131574811,0,0.00423958469180512,0.00389079605634489,0.979578955915309,0,0.985136856185591,0.500690740827149,0.996500275949674,0.988792778428634,0.0125051836168661,0,0,0.000596218537050725,0.0010236270809216,0,0.00488102321895984,0,0.981688481302173,0.986661157208553,0,0,0.00240413754232177,-0.162174083252073,-0.155000131558493
"AMOXICILLIN",0.9896989386267,0,0.990879511367268,0.986229691353052,0.987697530762819,0.00105868597216722,0.992285935198258,0,0.000841536121568587,0.993552450543574,0,0.99303738342248,0.990100723640079,0.0086501219349259,0.00308369755774099,0.989820779901258,0.993662188100751,0.995850186535308,0.00277244943912643,0,0.992692108075053,0.989320910224236,0.989276845916298,0.992740276332605,0.985531420981143,0,0.981149343468152,0.986275591413254,0,0,0.987806278852992,0.992763128052961,0.988284497274371,0.990337794329479,0,0.00164121885905585,0,0.980497867147503,0.98976756163397,0.00799846682262932,0.985781991638212,0.0037357615025655,0.987316215194295,0,0.988407801750316,0,0.00178206497858646,0,0,0,0,0,0,0.98130708975805,0.989507899092953,0,0.994810425515807,0.00543540228330144,0,0,0,0,0.986935332117316,0,0.993309256945587,0,0.992125135004128,0,0.986617294498294,0,0.00382129996885425,0,0.00478844276029419,0.00181176217905152,0.00421526073397121,0,0.990574587765838,0.00156210033641037,0.993557197844821,0.986415679021428,0.989414221789593,0.00459863974983442,0.00310340676682866,0.982266155396171,0.995525141828122,0.996500275949674,0.500690740827149,0.000275815818833675,0.996526106131417,0.988976159065301,0.00407401143768075,6.09658035370533e-05,0,0.00171489105930711,0.00112736772289267,0.995281358297734,0.992319008749279,0.979379322378879,0,0.0200426683807152,0.00387928123160404,-0.00122337673432193,-0.352850498340798
"COLCHICINE",0,0,0.000341952613764078,0,0,0,0,0.989692795800796,0.00323696841319582,0.00257429245298662,7.12097285513434e-05,0.00401443018759671,0,0,0,0,0,0.00607286595956982,0.992856867441783,0,0,0,9.19462229703969e-05,0,0,0,0.00190923446297607,0,0.998780095828787,0.994111565249534,0,0,0.00427216903990519,0.0022155423060099,0.000201527535553106,0,0,0.991218049296085,0,0,0.000834437096387134,0,0,0,0,0,0,0,0,0.994507445570272,0.996946248866746,0,0.0057227151891328,0,0.00502674969963378,0.00236224759080219,0,0.00279298520931811,0.00233092227387961,0,0,0,0,0,0.996270669691242,0,0.990174593235365,0.989551567103894,0.994551319649225,0,0,0,0.00180978574576021,0.00272287654646928,0,0,0.00595904050801468,0.988602057043397,0.982680409567584,0.996580139280732,0,0,0.00174150093416893,0,0.000590108381757194,0.988792778428634,0.000275815818833675,0.500690740827149,0.000150969210581054,0.00401456044089256,0.00327301230620523,0.00119952374915019,0,0.987936356368789,0,0,0.00312438975341793,0,0,0.00818629862376016,0.00499477854320131,0.118055685131251,0.115091113336952
"HYDROXYCHLOROQUINE",0,0.00291619947057533,0.00835845657735722,0.991488733327999,0,0,0,0.985343289117067,0.994813727001231,0,0.00229590979308826,0.990231858704906,0.993572197652392,0.990120883570822,0.984395469615064,0.990795069805478,0.98508133830017,0.980903165683599,0.985661750563405,0.994006320359,0.00281012663584515,0.983165300612859,0.989440454412374,0,0.00142115379484038,0,0.0022439536038147,0,0.991331240259909,0.00150241497163618,0,0.993721043539911,0.991175560653002,0.00691516176652307,0.00505425623061324,0.99576853535813,0.994092309360801,0,0.000612705232638753,0.00375559304521437,0.0134593900692962,0.995349147782376,0.00511870262457417,0,0.0063355746206458,0.00852199701386559,0.00193237137565196,0.997114499583602,0.988107150712947,0.000980835215167481,0.994314332031989,0.988645100696729,0.013272442332165,0.00198998203241082,0.987932464034098,0.982581546542042,0,0,0.993296746832378,0.00469463947072109,0.0120780965739368,0.00201275942869681,0.990414350874541,0.0014066966164007,0.996875870861558,0,0,0,0,0,0,0.00278739746117817,0.990491095760233,0,0.990719892623442,0.00929166268401181,0.988588525317891,0.00332340606894566,0,0.994633293590921,0.000794714900511144,0.00424911263142858,0.00311338799004669,0.00166159239895777,0.00367948667676109,0.0125051836168661,0.996526106131417,0.000150969210581054,0.500690740827149,0.00399821352834617,0.995337680895862,0.00175264144636389,0.998107699507432,0.995388449656275,0.00757014999414232,0.992307725783963,0,0,0.00168858784526467,0.995391922871794,0.00324650254216349,-0.225757221489689,-0.2163372468423
"ARTEMISININ",0.00402868509283944,0,0.991634602306246,0,0,0,0,0.992146937717994,0.996581257522151,0,0.993782468890483,0.98592959454551,0.997959207070485,0.00249685538720575,0.0062878715631866,0.991793606299967,0,0.00106852354595427,0,0.9900319156955,0.00439932581064646,0.00412195526999781,0.00273004993340594,0,0,0.00809642261013841,0,0.00134876183526835,0.00163671924326687,0,0,0.00433458422419166,0.99798143396433,0.000214956958655943,2.95402765612082e-05,0.00226239121482645,0.00364383122035456,0.00244578772201123,0.000973574759066789,0.00951704684845635,0,0.00161230180046027,0,0,0,0.995702048190042,0,0.00733497731463242,0,0.982887761479343,0,0.989212565319067,0.994680363835961,0.00293140998501527,0,0,0.987320570932155,0,0,0.00189398203950573,0,0,0.0014370889892474,0,0.997328432447228,0.00475071632599343,0,0.990663350937952,0.98498238719443,0,0.00641561640691017,0.00337507271676428,0,0.000587565972103794,0.000977868001289029,0,0.980263692150926,0,0.00620733047221163,0.00191237153444043,0.00585877134705086,0.003955944594304,0.993581526400692,0.00135784617181221,0.00770494526237259,0,0.988976159065301,0.00401456044089256,0.00399821352834617,0.500690740827149,0,0.987869559048237,0.000125385164503039,0.993669448065618,0.985887613263499,0.00717555948638863,0.989003723779954,0,0.994101522410647,0.0133955520419172,0.00079032420892511,0.153246128492492,0.0205815218719281
